VentaID,Fecha,ProductoKey,ClienteKey,VendedorKey,Cantidad,Importe
633,2024-04-26,20,10,3,2,6982.38
634,2024-04-27,13,17,3,9,5860.62
635,2024-04-27,19,9,6,19,72040.4
636,2024-04-27,2,7,2,18,55662.84
637,2024-04-27,25,7,3,14,13798.54
638,2024-04-27,10,10,6,8,53057.6
639,2024-04-27,3,22,6,10,10129.5
640,2024-04-28,8,26,3,12,13293.48
641,2024-04-28,2,31,5,11,32003.73
642,2024-04-28,12,23,2,8,6630.08
643,2024-04-29,5,30,4,7,34726.37
644,2024-04-29,15,20,2,13,48028.5
645,2024-04-29,19,20,3,3,10135.71
646,2024-04-29,24,22,1,19,98352.93
647,2024-04-29,7,38,2,19,61987.5
648,2024-04-29,10,30,3,19,109114.34
649,2024-04-29,25,5,4,14,14133.14
650,2024-04-29,11,17,5,6,21539.7
651,2024-04-30,9,14,1,8,6917.44
652,2024-04-30,13,39,3,15,10204.05
653,2024-04-30,17,4,2,4,3920.32
654,2024-04-30,20,37,3,2,5921.68
655,2024-04-30,24,18,5,5,21901.4
656,2024-04-30,21,2,2,1,5201.72
657,2024-04-30,11,2,6,11,46624.16
658,2024-05-01,16,22,2,13,50110.19
659,2024-05-01,2,6,6,14,42113.26
660,2024-05-01,20,39,4,11,39937.59
661,2024-05-01,9,2,3,15,13561.65
662,2024-05-01,19,40,6,11,36126.42
663,2024-05-01,24,2,2,11,50614.3
664,2024-05-02,3,28,3,12,11698.56
665,2024-05-02,18,10,6,19,55459.29
666,2024-05-02,20,40,3,19,60851.3
667,2024-05-02,23,20,6,16,44378.88
668,2024-05-02,25,30,5,18,19422.18
669,2024-05-02,9,18,2,12,9868.92
670,2024-05-03,9,7,6,1,830.54
671,2024-05-03,25,15,4,12,10256.52
672,2024-05-03,25,40,2,3,3204.12
673,2024-05-03,4,14,5,2,5271.48
674,2024-05-03,25,39,3,6,5304.96
675,2024-05-03,24,11,5,5,28444.8
676,2024-05-03,1,16,4,12,30565.56
677,2024-05-03,16,23,4,7,27179.25
678,2024-05-04,1,1,1,4,9870.08
679,2024-05-04,21,23,1,13,68260.01
680,2024-05-04,8,25,6,19,18347.54
681,2024-05-04,21,2,3,8,34649.12
682,2024-05-05,23,23,2,14,33450.62
683,2024-05-05,11,20,4,14,55887.44
684,2024-05-05,7,31,3,19,59872.04
685,2024-05-05,25,19,1,5,5185.4
686,2024-05-05,11,16,2,1,3819.73
687,2024-05-05,11,29,2,20,78850.2
688,2024-05-06,7,29,2,12,30386.04
689,2024-05-06,14,20,6,5,12327.95
690,2024-05-07,1,1,2,4,8499.88
691,2024-05-07,10,23,1,5,29991.3
692,2024-05-07,25,26,1,6,5639.22
693,2024-05-07,14,26,3,11,24727.23
694,2024-05-08,8,1,1,7,7592.83
695,2024-05-08,5,37,4,17,100823.94
696,2024-05-08,23,4,3,4,10992.12
697,2024-05-08,3,32,2,4,3190.4
698,2024-05-08,17,15,6,14,12887.84
699,2024-05-08,18,35,5,5,13716.1
700,2024-05-09,4,32,1,17,42408.71
701,2024-05-09,12,15,6,7,5868.24
702,2024-05-09,3,1,3,9,8519.85
703,2024-05-09,9,13,5,3,2777.46
704,2024-05-09,2,24,3,14,42038.5
705,2024-05-10,21,36,3,15,75969.6
706,2024-05-10,23,18,4,14,41091.82
707,2024-05-10,14,25,2,11,24033.68
708,2024-05-10,13,10,6,13,10726.3
709,2024-05-10,1,17,6,8,19458.64
710,2024-05-10,20,13,6,13,49887.11
711,2024-05-10,4,3,6,3,8576.22
712,2024-05-10,2,21,6,13,38053.73
713,2024-05-10,21,21,4,15,76076.4
714,2024-05-11,19,31,5,1,3732.84
715,2024-05-11,11,25,2,19,73837.23
716,2024-05-11,21,5,4,13,62333.44
717,2024-05-11,17,21,1,9,9968.85
718,2024-05-11,21,40,3,18,94257.36
719,2024-05-11,9,23,5,16,14407.36
720,2024-05-12,5,34,3,3,19436.28
721,2024-05-12,17,24,2,7,7570.43
722,2024-05-12,22,30,2,6,20994.6
723,2024-05-13,21,24,4,2,9494.76
724,2024-05-13,4,17,4,14,32844.84
725,2024-05-13,4,34,5,12,29963.04
726,2024-05-13,10,18,4,15,94073.85
727,2024-05-14,4,12,5,15,40555.65
728,2024-05-14,5,24,4,1,6071.04
729,2024-05-14,17,34,3,8,8885.6
730,2024-05-14,13,13,1,9,5773.14
731,2024-05-14,19,12,3,9,29574.54
732,2024-05-15,23,21,3,18,43442.64
733,2024-05-15,8,6,5,9,9870.39
734,2024-05-15,21,13,2,16,88235.04
735,2024-05-15,14,24,1,10,22329.4
736,2024-05-15,23,3,6,15,37320.3
737,2024-05-15,25,28,6,10,10769.5
738,2024-05-15,20,25,5,9,29010.42
739,2024-05-15,5,38,3,20,105301.4
740,2024-05-16,3,25,4,3,2880.18
741,2024-05-16,17,2,1,14,15008.28
742,2024-05-16,19,30,6,19,70700.9
743,2024-05-16,14,12,1,14,34519.24
744,2024-05-16,15,33,1,13,46986.03
745,2024-05-16,22,26,5,8,33214.0
746,2024-05-16,2,25,4,10,28160.1
747,2024-05-17,4,5,5,3,7187.4
748,2024-05-17,1,14,5,4,9430.28
749,2024-05-17,15,13,6,2,7917.52
750,2024-05-17,11,36,6,16,67733.92
751,2024-05-17,24,9,4,14,78436.54
752,2024-05-17,2,13,5,5,13155.5
753,2024-05-18,18,6,3,9,23919.75
754,2024-05-18,13,20,5,9,7009.38
755,2024-05-18,13,4,3,17,14041.49
756,2024-05-18,10,28,5,8,52974.88
757,2024-05-18,9,4,2,10,7474.1
758,2024-05-18,18,32,6,12,35629.92
759,2024-05-18,19,22,2,5,18085.25
760,2024-05-19,15,21,1,18,68274.36
761,2024-05-19,18,37,3,3,7721.64
762,2024-05-19,2,29,3,9,22961.07
763,2024-05-19,7,38,5,7,22125.81
764,2024-05-19,15,29,2,13,52956.02
765,2024-05-20,14,5,5,4,7527.24
766,2024-05-20,16,36,6,6,19311.84
767,2024-05-20,6,19,2,16,10174.08
768,2024-05-20,18,14,5,6,14251.14
769,2024-05-20,4,6,1,15,34536.9
770,2024-05-20,14,17,6,8,18066.0
771,2024-05-21,15,4,6,14,45724.28
772,2024-05-21,5,29,3,2,10426.32
773,2024-05-21,25,21,6,8,8409.28
774,2024-05-21,18,17,3,5,12494.3
775,2024-05-21,18,15,4,7,16658.67
776,2024-05-22,5,35,6,10,53174.5
777,2024-05-22,3,12,4,7,6198.71
778,2024-05-22,11,23,1,13,44368.61
779,2024-05-22,22,34,5,7,31048.85
780,2024-05-22,3,2,4,10,8920.4
781,2024-05-22,3,20,5,7,6235.04
782,2024-05-22,19,13,2,18,72661.14
783,2024-05-23,16,15,5,9,36209.97
784,2024-05-23,10,7,1,2,12261.9
785,2024-05-23,12,20,1,7,6007.19
786,2024-05-23,6,31,2,11,7275.73
787,2024-05-23,11,20,1,12,41803.56
788,2024-05-24,24,11,5,18,81676.08
789,2024-05-24,13,3,5,15,9679.8
790,2024-05-24,19,9,4,4,14671.48
791,2024-05-24,19,11,3,12,39671.28
792,2024-05-24,6,31,3,3,1973.28
793,2024-05-25,5,16,1,9,45936.63
794,2024-05-25,5,35,1,16,86322.56
795,2024-05-25,11,37,5,15,53357.7
796,2024-05-26,7,14,2,10,28293.7
797,2024-05-26,8,7,1,18,18029.7
798,2024-05-26,4,37,2,2,5189.86
799,2024-05-26,23,11,2,8,18202.0
800,2024-05-26,9,40,5,1,799.23
801,2024-05-26,4,8,1,10,26554.8
802,2024-05-26,22,16,5,19,67857.36
803,2024-05-27,25,4,2,17,17113.73
804,2024-05-27,3,7,1,20,17060.6
805,2024-05-27,7,12,3,20,62724.4
806,2024-05-27,11,30,5,3,12527.67
807,2024-05-27,6,27,4,1,654.96
808,2024-05-27,2,10,6,3,9006.09
809,2024-05-28,12,15,6,5,3485.1
810,2024-05-28,11,31,1,3,13141.62
811,2024-05-28,16,5,5,17,68605.2
812,2024-05-28,21,4,3,3,13715.13
813,2024-05-29,14,23,5,3,6760.05
814,2024-05-29,6,32,2,16,11601.6
815,2024-05-29,9,30,6,10,9114.5
816,2024-05-29,19,33,3,6,22151.04
817,2024-05-29,24,8,1,19,97810.29
818,2024-05-30,9,38,4,8,6050.4
819,2024-05-30,18,37,6,8,23421.76
820,2024-05-30,23,26,6,2,5000.04
821,2024-05-30,22,26,1,11,46710.95
822,2024-05-30,8,28,3,11,11526.24
823,2024-05-30,1,2,1,10,23522.5
824,2024-05-30,16,20,4,14,50990.1
825,2024-05-30,5,6,3,11,64335.81
826,2024-05-30,13,19,3,15,11539.8
827,2024-05-31,3,29,4,9,7332.21
828,2024-05-31,22,8,2,18,76063.86
829,2024-05-31,22,12,4,2,7493.68
830,2024-05-31,9,24,2,11,10161.91
831,2024-05-31,8,40,4,12,13351.8
832,2024-06-01,17,11,4,20,19557.0
833,2024-06-01,17,12,1,1,919.88
834,2024-06-01,8,17,6,15,15297.0
835,2024-06-01,12,33,6,4,3467.6
836,2024-06-01,13,17,6,5,4175.35
837,2024-06-02,14,22,4,3,6507.0
838,2024-06-02,9,25,5,10,7847.1
839,2024-06-02,22,32,4,2,8673.64
840,2024-06-02,12,8,5,1,665.09
841,2024-06-02,13,33,2,15,10557.3
842,2024-06-02,24,3,3,20,109317.6
843,2024-06-02,16,18,2,5,16055.15
844,2024-06-03,17,12,6,2,2451.3
845,2024-06-03,19,16,3,9,35083.35
846,2024-06-03,25,36,4,18,14775.48
847,2024-06-03,21,25,4,3,16312.62
848,2024-06-03,23,18,3,12,32643.36
849,2024-06-03,6,4,5,19,13113.04
850,2024-06-03,12,4,2,5,3481.9
851,2024-06-04,10,20,1,17,92306.43
852,2024-06-04,19,24,6,10,42680.4
853,2024-06-04,6,31,2,9,5880.33
854,2024-06-04,20,26,1,11,41546.23
855,2024-06-04,22,21,4,9,33583.14
856,2024-06-04,16,40,4,9,29912.22
857,2024-06-04,17,21,1,14,15611.4
858,2024-06-04,5,31,6,9,55781.1
859,2024-06-04,18,18,4,14,39667.46
860,2024-06-04,12,19,6,13,9982.31
861,2024-06-05,1,37,3,2,4762.68
862,2024-06-05,12,17,2,20,17143.8
863,2024-06-05,3,39,6,18,14246.1
864,2024-06-05,14,11,6,4,9702.44
865,2024-06-05,6,26,6,4,2980.88
866,2024-06-05,11,22,3,13,48331.92
867,2024-06-05,6,34,4,5,3486.4
868,2024-06-06,22,22,6,10,34781.3
869,2024-06-06,3,1,5,14,10974.46
870,2024-06-06,22,26,2,8,31769.92
871,2024-06-06,19,9,2,9,36610.74
872,2024-06-06,8,19,1,8,8010.4
873,2024-06-06,24,9,6,13,73498.1
874,2024-06-06,23,18,6,13,34611.46
875,2024-06-07,17,15,3,9,9954.72
876,2024-06-07,4,6,3,12,32813.76
877,2024-06-07,1,21,2,17,35210.57
878,2024-06-07,1,9,4,15,36701.55
879,2024-06-07,9,29,5,17,12138.85
880,2024-06-07,18,3,5,20,57494.6
881,2024-06-07,15,19,6,4,14426.0
882,2024-06-07,11,15,2,11,42561.2
883,2024-06-08,18,37,5,7,17344.81
884,2024-06-08,23,12,1,1,2375.45
885,2024-06-08,17,5,6,9,9447.66
886,2024-06-08,9,26,4,3,2510.37
887,2024-06-08,17,4,3,19,19858.23
888,2024-06-08,18,17,1,11,30379.91
889,2024-06-08,21,28,4,16,81757.6
890,2024-06-09,20,40,2,15,46019.7
891,2024-06-09,4,13,1,13,30612.14
892,2024-06-09,24,13,6,17,74749.34
893,2024-06-09,24,13,5,7,38500.98
894,2024-06-09,25,2,6,10,10166.9
895,2024-06-09,24,5,3,20,108434.2
896,2024-06-09,7,35,3,14,35064.26
897,2024-06-09,18,37,6,12,32867.64
898,2024-06-09,11,3,6,12,43472.28
899,2024-06-09,6,2,6,12,8104.92
900,2024-06-10,15,10,3,4,13843.0
901,2024-06-10,25,6,3,16,15131.36
902,2024-06-10,11,9,1,16,68335.36
903,2024-06-10,17,25,2,19,18939.2
904,2024-06-10,12,13,6,9,7159.41
905,2024-06-11,17,25,2,14,16200.8
906,2024-06-11,14,8,2,5,9684.8
907,2024-06-11,24,2,1,19,97798.89
908,2024-06-11,3,14,5,15,14494.2
909,2024-06-11,18,22,5,3,8740.02
910,2024-06-12,18,14,1,15,39464.4
911,2024-06-12,8,25,1,7,7820.47
912,2024-06-12,4,13,4,19,54804.36
913,2024-06-12,15,29,1,19,70526.1
914,2024-06-12,19,11,4,2,8300.12
915,2024-06-12,21,31,6,8,42493.36
916,2024-06-12,16,32,5,20,67097.4
917,2024-06-12,13,15,1,3,2359.26
918,2024-06-12,13,15,6,19,15298.8
919,2024-06-13,8,13,1,4,4471.32
920,2024-06-13,2,16,2,15,36235.8
921,2024-06-13,25,37,4,2,2132.5
922,2024-06-13,9,2,4,2,1472.14
923,2024-06-13,25,7,2,4,4079.64
924,2024-06-14,5,33,3,17,88698.69
925,2024-06-14,4,25,1,17,47889.17
926,2024-06-14,3,6,5,1,908.9
927,2024-06-15,18,35,5,3,8394.39
928,2024-06-15,10,1,5,15,87259.5
929,2024-06-15,24,33,4,7,30856.07
930,2024-06-16,7,14,6,4,12329.64
931,2024-06-16,14,6,5,4,8918.96
932,2024-06-16,17,6,6,12,13530.36
933,2024-06-16,8,18,3,4,3535.2
934,2024-06-17,16,22,2,20,76376.2
935,2024-06-17,1,8,6,3,6219.3
936,2024-06-17,23,25,4,20,47374.8
937,2024-06-17,14,14,6,20,44123.6
938,2024-06-17,25,4,6,3,3184.53
939,2024-06-18,24,9,4,1,5349.72
940,2024-06-18,2,19,4,6,17204.46
941,2024-06-18,9,20,3,5,3796.15
942,2024-06-18,1,11,4,11,25083.08
943,2024-06-18,6,21,3,16,11884.64
944,2024-06-18,8,2,3,1,976.08
945,2024-06-18,8,22,1,18,20009.16
946,2024-06-19,11,7,1,3,11611.95
947,2024-06-19,11,24,1,14,55646.08
948,2024-06-19,18,11,2,4,11976.92
949,2024-06-19,17,35,2,2,2238.06
950,2024-06-19,14,6,6,17,38714.61
951,2024-06-19,7,1,6,7,19128.69
952,2024-06-20,9,12,5,14,12142.76
953,2024-06-20,15,19,4,20,76336.4
954,2024-06-21,1,14,6,3,7465.5
955,2024-06-21,9,38,2,20,18507.0
956,2024-06-21,21,26,3,3,15424.95
957,2024-06-21,3,35,1,3,2859.9
958,2024-06-21,3,36,1,12,9430.2
959,2024-06-21,24,33,6,16,85088.8
960,2024-06-22,9,7,3,15,11126.7
961,2024-06-22,10,12,4,13,75891.66
962,2024-06-22,24,30,3,4,22513.6
963,2024-06-22,11,15,1,7,23248.89
964,2024-06-22,7,18,5,12,36615.84
965,2024-06-22,1,6,2,7,14500.64
966,2024-06-22,22,17,2,19,69847.04
967,2024-06-23,2,6,5,13,33518.81
968,2024-06-23,19,19,1,8,26325.6
969,2024-06-23,9,23,3,5,4593.75
970,2024-06-23,18,17,3,6,14217.54
971,2024-06-23,12,8,2,6,4599.0
972,2024-06-23,6,2,2,10,7424.9
973,2024-06-23,21,25,3,7,38880.24
974,2024-06-23,8,1,1,16,14933.12
975,2024-06-24,4,16,3,13,37099.53
976,2024-06-24,1,8,1,16,37089.12
977,2024-06-24,15,6,4,18,69161.94
978,2024-06-24,4,12,2,16,41413.12
979,2024-06-24,14,13,1,15,28336.05
980,2024-06-24,9,16,3,12,9646.56
981,2024-06-25,8,37,5,16,17135.84
982,2024-06-25,13,28,5,4,2601.68
983,2024-06-25,2,33,3,8,22323.28
984,2024-06-25,7,17,4,4,10251.32
985,2024-06-25,15,29,6,5,15913.95
986,2024-06-26,11,24,1,4,14050.6
987,2024-06-26,4,12,5,16,41437.6
988,2024-06-26,1,31,6,17,44728.7
989,2024-06-26,24,15,4,2,10311.72
990,2024-06-26,22,24,2,20,69690.0
991,2024-06-27,11,24,6,2,8454.28
992,2024-06-27,21,2,5,6,31723.74
993,2024-06-28,15,3,3,3,10712.85
994,2024-06-28,15,20,6,5,19872.85
995,2024-06-28,11,5,4,19,66615.9
996,2024-06-28,1,31,2,6,12186.24
997,2024-06-28,3,32,6,16,13797.44
998,2024-06-28,7,13,4,20,64938.0
999,2024-06-28,7,30,3,10,33246.8
1000,2024-06-28,8,12,3,11,9539.2
1001,2024-06-29,19,16,1,12,48618.6
1002,2024-06-29,5,39,4,20,125761.0
1003,2024-06-29,16,25,2,18,68193.18
1004,2024-06-30,9,18,4,8,6651.68
1005,2024-06-30,5,9,5,5,32980.65
1006,2024-06-30,11,28,2,2,6942.92
1007,2024-06-30,3,27,3,19,18548.94
1008,2024-06-30,19,18,6,8,33187.76
1009,2024-06-30,14,7,1,4,7533.72
1010,2024-06-30,10,12,2,3,16897.11
1011,2024-07-01,10,29,2,17,104312.68
1012,2024-07-01,16,24,5,17,65102.18
1013,2024-07-01,18,38,3,7,18160.24
1014,2024-07-02,19,17,6,13,44448.3
1015,2024-07-02,8,34,3,14,13480.32
1016,2024-07-02,22,4,5,3,12324.03
1017,2024-07-02,22,21,1,16,57049.12
1018,2024-07-02,15,12,4,16,55323.84
1019,2024-07-02,11,6,2,8,34876.96
1020,2024-07-02,18,9,6,14,35951.02
1021,2024-07-03,12,24,2,13,10361.26
1022,2024-07-03,8,8,1,7,7766.64
1023,2024-07-03,17,40,4,5,5954.85
1024,2024-07-03,21,30,3,3,14874.96
1025,2024-07-03,19,28,3,18,64912.68
1026,2024-07-03,6,11,4,16,11666.08
1027,2024-07-04,12,19,5,4,3448.4
1028,2024-07-04,21,38,2,7,36358.98
1029,2024-07-04,12,11,1,10,7938.4
1030,2024-07-04,20,38,1,15,55523.25
1031,2024-07-04,7,27,6,1,2988.8
1032,2024-07-04,18,1,2,9,20583.54
1033,2024-07-04,3,15,2,8,6142.56
1034,2024-07-04,9,8,1,8,5638.16
1035,2024-07-04,3,22,1,7,5633.6
1036,2024-07-05,14,22,1,16,38263.84
1037,2024-07-05,3,6,1,9,7275.06
1038,2024-07-05,20,17,2,2,7108.82
1039,2024-07-05,24,32,2,11,53580.89
1040,2024-07-06,7,36,1,20,65319.8
1041,2024-07-06,25,28,4,5,5207.25
1042,2024-07-06,10,5,4,1,5530.38
1043,2024-07-06,4,13,6,3,8003.07
1044,2024-07-06,15,15,5,15,58873.35
1045,2024-07-07,19,13,5,14,47215.56
1046,2024-07-07,7,30,2,4,12767.92
1047,2024-07-07,25,34,5,9,8548.74
1048,2024-07-07,11,2,2,2,6643.0
1049,2024-07-07,17,30,5,10,9846.0
1050,2024-07-07,7,20,6,6,15983.28
1051,2024-07-07,9,15,4,5,3684.95
1052,2024-07-07,25,20,4,11,11420.31
1053,2024-07-08,11,4,5,17,69325.32
1054,2024-07-08,11,21,5,3,10827.69
1055,2024-07-08,8,16,4,5,4541.25
1056,2024-07-08,1,33,6,7,15670.69
1057,2024-07-08,17,31,5,12,13560.24
1058,2024-07-08,10,5,5,3,15958.2
1059,2024-07-08,13,17,6,14,10366.58
1060,2024-07-09,16,24,5,14,56364.7
1061,2024-07-09,15,7,4,11,41209.08
1062,2024-07-09,3,36,2,9,7207.38
1063,2024-07-10,3,3,3,15,14124.9
1064,2024-07-10,22,22,4,3,12828.12
1065,2024-07-10,17,7,6,3,2892.51
1066,2024-07-10,24,9,5,2,8838.8
1067,2024-07-10,4,35,5,3,7400.07
1068,2024-07-11,6,28,6,13,9663.03
1069,2024-07-11,11,16,4,12,41072.64
1070,2024-07-11,18,25,4,4,9337.4
1071,2024-07-11,8,19,4,6,6185.4
1072,2024-07-11,13,9,6,7,5555.9
1073,2024-07-11,7,33,3,16,41323.52
1074,2024-07-12,8,31,6,1,931.1
1075,2024-07-12,5,12,6,20,109578.2
1076,2024-07-12,24,27,1,11,59047.23
1077,2024-07-12,1,1,3,8,19280.96
1078,2024-07-13,11,18,3,8,33739.76
1079,2024-07-13,10,26,4,12,74346.48
1080,2024-07-14,10,1,6,4,27007.92
1081,2024-07-14,14,16,6,19,44040.86
1082,2024-07-14,2,20,3,6,17851.62
1083,2024-07-15,14,35,6,10,19340.5
1084,2024-07-15,11,12,3,2,7332.02
1085,2024-07-15,25,35,6,5,5232.0
1086,2024-07-15,2,22,4,18,56754.54
1087,2024-07-16,15,24,2,7,27026.16
1088,2024-07-16,3,2,1,4,3188.24
1089,2024-07-16,8,5,4,12,10539.84
1090,2024-07-16,24,30,6,2,9324.34
1091,2024-07-16,13,25,3,10,8082.5
1092,2024-07-17,19,23,6,16,57061.28
1093,2024-07-17,10,7,5,12,73430.76
1094,2024-07-17,19,29,4,17,56058.69
1095,2024-07-18,1,24,5,8,17301.84
1096,2024-07-18,12,37,1,4,3180.64
1097,2024-07-19,1,6,2,5,11559.9
1098,2024-07-19,17,23,1,10,11713.0
1099,2024-07-19,8,15,3,20,21748.8
1100,2024-07-20,24,5,4,14,64439.9
1101,2024-07-20,7,22,5,11,30190.82
1102,2024-07-20,24,33,1,6,30534.12
1103,2024-07-20,22,25,5,5,20006.3
1104,2024-07-20,6,36,1,6,3574.5
1105,2024-07-20,19,4,2,12,39377.04
1106,2024-07-21,23,10,5,7,18112.99
1107,2024-07-22,7,29,1,5,13105.65
1108,2024-07-22,14,17,5,5,11116.05
1109,2024-07-22,9,33,6,8,6386.88
1110,2024-07-22,15,1,3,2,6402.68
1111,2024-07-22,23,16,5,6,16575.96
1112,2024-07-23,6,13,5,8,5690.56
1113,2024-07-23,24,39,6,4,21860.04
1114,2024-07-23,7,28,5,9,28698.66
1115,2024-07-23,2,29,1,16,50004.16
1116,2024-07-23,3,10,3,18,16920.36
1117,2024-07-24,15,35,3,6,22601.7
1118,2024-07-24,14,15,2,8,19733.12
1119,2024-07-24,14,20,3,12,26797.8
1120,2024-07-24,6,10,2,7,4761.75
1121,2024-07-24,19,19,2,11,36935.47
1122,2024-07-24,14,38,4,16,37919.84
1123,2024-07-24,16,13,4,9,33362.01
1124,2024-07-24,19,11,2,17,57450.99
1125,2024-07-25,3,28,3,13,10302.37
1126,2024-07-25,12,30,5,13,10310.82
1127,2024-07-25,18,31,3,1,2296.57
1128,2024-07-25,17,40,3,13,15751.58
1129,2024-07-25,6,1,6,18,12979.62
1130,2024-07-25,5,26,3,12,72806.4
1131,2024-07-25,19,22,2,19,75084.96
1132,2024-07-25,18,12,3,18,46242.9
1133,2024-07-26,4,2,5,5,14496.3
1134,2024-07-26,11,18,3,16,60331.2
1135,2024-07-26,17,35,3,1,1027.03
1136,2024-07-26,21,17,4,16,71254.4
1137,2024-07-26,20,17,1,20,68562.8
1138,2024-07-26,12,35,1,13,8675.16
1139,2024-07-26,9,32,2,11,8442.17
1140,2024-07-27,3,9,2,7,5742.87
1141,2024-07-27,10,28,3,8,44104.08
1142,2024-07-27,4,36,5,4,11744.08
1143,2024-07-27,3,13,1,5,4388.75
1144,2024-07-27,24,25,4,16,89991.36
1145,2024-07-27,3,20,1,6,5516.46
1146,2024-07-27,3,3,1,2,1615.66
1147,2024-07-28,11,11,1,6,20464.38
1148,2024-07-28,6,13,3,7,4987.99
1149,2024-07-28,4,27,3,14,34630.26
1150,2024-07-28,15,2,6,8,28846.64
1151,2024-07-28,23,10,3,6,13998.72
1152,2024-07-29,15,3,4,17,63747.62
1153,2024-07-29,18,29,1,19,43235.45
1154,2024-07-29,20,33,2,11,38713.18
1155,2024-07-30,2,32,2,18,50155.92
1156,2024-07-30,23,1,5,13,30244.89
1157,2024-07-30,23,24,4,17,49350.15
1158,2024-07-31,13,31,5,14,9920.82
1159,2024-07-31,20,25,2,6,19132.56
1160,2024-07-31,9,40,1,7,6196.19
1161,2024-07-31,19,36,3,11,39226.66
1162,2024-07-31,20,35,4,11,33406.34
1163,2024-08-01,9,3,2,3,2445.33
1164,2024-08-01,14,19,5,3,6616.35
1165,2024-08-01,17,1,1,14,15902.88
1166,2024-08-01,19,18,1,5,16673.0
1167,2024-08-02,24,29,6,9,40423.59
1168,2024-08-02,12,20,2,4,2641.84
1169,2024-08-02,3,24,2,9,7540.65
1170,2024-08-02,17,28,5,17,20837.07
1171,2024-08-03,23,21,4,9,22926.06
1172,2024-08-03,22,3,6,16,70296.96
1173,2024-08-03,5,35,6,10,50372.8
1174,2024-08-03,24,25,2,5,24427.3
1175,2024-08-04,15,6,1,16,50115.2
1176,2024-08-04,7,6,6,15,44897.1
1177,2024-08-04,10,39,2,11,72333.91
1178,2024-08-04,5,33,3,4,24052.56
1179,2024-08-04,11,15,4,6,20802.78
1180,2024-08-05,8,4,2,9,8391.24
1181,2024-08-05,6,5,6,20,13038.0
1182,2024-08-05,13,29,2,18,13868.28
1183,2024-08-05,4,21,6,14,40758.62
1184,2024-08-05,2,30,4,13,33293.13
1185,2024-08-05,17,11,5,7,8419.74
1186,2024-08-05,22,26,2,4,15779.72
1187,2024-08-05,5,18,5,16,91577.6
1188,2024-08-06,25,22,1,19,17156.62
1189,2024-08-06,12,9,4,13,11199.63
1190,2024-08-06,19,25,5,10,42630.3
1191,2024-08-06,18,2,3,6,15012.6
1192,2024-08-07,7,19,4,15,38952.6
1193,2024-08-07,21,24,4,12,61102.44
1194,2024-08-07,21,12,3,7,35445.13
1195,2024-08-07,7,19,6,20,53041.2
1196,2024-08-07,8,1,2,19,16654.07
1197,2024-08-07,18,33,6,3,7261.47
1198,2024-08-07,4,19,1,8,21834.56
1199,2024-08-08,23,28,1,1,2407.57
1200,2024-08-08,9,1,5,11,10001.42
1201,2024-08-08,14,38,5,12,28903.56
1202,2024-08-08,6,12,2,1,705.43
1203,2024-08-08,4,18,5,7,20474.72
1204,2024-08-08,24,25,4,17,98039.0
1205,2024-08-08,23,28,1,1,2260.69
1206,2024-08-08,24,28,3,9,46104.57
1207,2024-08-08,22,4,4,1,4388.29
1208,2024-08-09,20,11,3,18,63231.84
1209,2024-08-09,24,23,3,12,62117.52
1210,2024-08-09,9,11,2,18,13199.94
1211,2024-08-09,5,8,2,4,23679.44
1212,2024-08-09,10,7,5,17,103847.56
1213,2024-08-10,25,16,4,1,1011.21
1214,2024-08-10,5,1,2,8,51808.88
1215,2024-08-10,12,31,5,8,6568.08
1216,2024-08-11,13,3,2,14,9926.0
1217,2024-08-11,22,33,2,2,7664.56
1218,2024-08-11,2,13,1,20,62204.0
1219,2024-08-11,9,6,3,3,2642.76
1220,2024-08-11,21,20,1,3,14677.83
1221,2024-08-11,17,10,2,15,14920.35
1222,2024-08-12,4,11,5,17,43360.54
1223,2024-08-12,2,11,6,16,39586.4
1224,2024-08-12,2,22,1,10,27788.0
1225,2024-08-12,4,13,5,17,47326.98
1226,2024-08-12,13,14,4,6,4118.1
1227,2024-08-13,9,30,1,15,10824.15
1228,2024-08-13,23,7,2,8,21591.28
1229,2024-08-13,14,19,3,3,6547.53
1230,2024-08-13,11,22,2,8,28634.96
1231,2024-08-13,2,28,1,13,35194.12
1232,2024-08-13,5,35,2,3,15195.63
1233,2024-08-13,9,32,3,4,3158.12
1234,2024-08-14,16,19,1,19,77275.09
1235,2024-08-14,19,5,4,16,53766.56
1236,2024-08-14,14,2,6,5,11294.65
1237,2024-08-14,6,3,6,19,14948.25
1238,2024-08-14,3,16,1,4,3887.0
1239,2024-08-14,8,18,3,19,21458.6
1240,2024-08-14,6,18,2,12,8070.84
1241,2024-08-15,15,9,1,15,49375.65
1242,2024-08-15,18,10,6,14,40852.42
1243,2024-08-15,9,25,1,4,2908.6
1244,2024-08-15,22,3,3,8,26671.2
1245,2024-08-15,3,21,6,10,10214.9
1246,2024-08-15,18,37,5,19,49378.15
1247,2024-08-15,7,31,6,10,29249.8
1248,2024-08-15,11,33,5,5,18485.8
1249,2024-08-16,9,2,4,17,12415.1
1250,2024-08-16,14,35,3,20,39320.8
1251,2024-08-16,9,29,3,4,3520.0
1252,2024-08-16,17,33,5,16,15937.6
1253,2024-08-17,13,26,6,18,12589.38
1254,2024-08-17,2,14,6,9,24835.77
1255,2024-08-17,15,30,3,12,46079.76
